stationname,waterbody,date,do_min,do_max,do_avg,x,y
Clark Street,Chicago River,"八月 18, 1998",7.310299,7.585612,7.44407558,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"八月 25, 1998",7.035006,7.35313,7.18526081,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"八月 26, 1998",6.916567,7.421567,7.13682816,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"八月 27, 1998",7.184693,7.549693,7.41182812,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"八月 28, 1998",7.182192,7.563443,7.37557816,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"八月 29, 1998",7.170005,7.622818,7.35099479,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"八月 30, 1998",7.217193,7.681255,7.4526615,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"八月 31, 1998",7.34438,8.019692,7.62432812,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 1, 1998",7.31877,7.960318,7.57300758,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 2, 1998",7.187521,7.48127,7.34356237,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 3, 1998",7.178771,7.57127,7.42189566,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 4, 1998",7.30127,7.65377,7.48981254,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 5, 1998",7.280021,7.540021,7.42814587,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 6, 1998",7.221271,7.431271,7.34439587,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 7, 1998",7.060021,7.303771,7.208146,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 8, 1998",6.982521,7.55661,7.26381454,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 9, 1998",7.324006,7.560881,7.42382366,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 10, 1998",7.238017,7.484371,7.38049045,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 11, 1998",7.221766,7.488641,7.36465716,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 12, 1998",7.215256,7.502652,7.38257383,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 13, 1998",7.209006,7.515881,7.38965712,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 14, 1998",7.072756,7.480412,7.3871572,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 15, 1998",7.125986,7.377809,7.26384058,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 16, 1998",7.183396,7.346432,7.24509216,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 17, 1998",7.127681,7.270717,7.1922945,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 18, 1998",7.062502,7.325181,7.19283012,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 19, 1998",7.18661,7.41911,7.30169929,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 20, 1998",7.14161,7.422681,7.29515137,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 21, 1998",6.96536,7.385563,7.2547422,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 22, 1998",7.080656,7.427137,7.28611883,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 23, 1998",7.151767,7.488248,7.33889654,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 24, 1998",7.192415,7.54797,7.40334091,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 25, 1998",7.2726,7.611859,7.46653541,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 26, 1998",7.452322,7.66973,7.58264645,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 27, 1998",7.426211,7.759452,7.64000754,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 28, 1998",7.426859,7.892879,7.70903525,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 29, 1998",7.616061,7.910285,7.7699372,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"九月 30, 1998",7.564082,7.760124,7.66725904,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 1, 1998",7.523873,7.766478,7.65350875,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 2, 1998",7.587936,7.729394,7.66517562,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 3, 1998",7.461165,7.948352,7.68184204,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 4, 1998",7.855227,8.200125,8.03392558,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 5, 1998",8.10929,8.301062,8.22309204,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 6, 1998",8.080227,8.500607,8.29798441,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 7, 1998",8.223941,8.364567,8.31196212,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 8, 1998",8.252067,8.41165,8.33612879,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 9, 1998",8.20915,8.359775,8.28904554,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 10, 1998",8.183108,8.378525,8.27529562,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 11, 1998",8.193942,8.383525,8.30071245,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 12, 1998",8.212067,8.380608,8.30237891,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 13, 1998",8.217067,8.59022,8.41544025,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 14, 1998",8.436054,8.729179,8.55996025,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 15, 1998",8.483555,8.793033,8.6566267,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 16, 1998",8.471054,8.800532,8.67621016,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 17, 1998",7.11095,8.694909,7.99996012,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 18, 1998",5.130429,6.952408,5.54329337,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 19, 1998",4.992096,6.693762,5.62371016,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 20, 1998",6.888137,7.737797,7.4449465,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 21, 1998",7.183735,7.74436,7.51284941,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 22, 1998",7.032172,7.63186,7.35784925,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 23, 1998",7.223422,8.280297,7.72076591,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 24, 1998",8.206548,8.659672,8.50243258,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 25, 1998",8.441234,8.799984,8.58017679,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 26, 1998",6.368422,8.63061,7.47857808,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十月 27, 1998",6.689672,7.218109,6.85433081,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 3, 1998",7.92,8.37,8.091818,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 4, 1998",8.309999,8.66,8.47541629,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 5, 1998",8.73,8.969999,8.83916633,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 6, 1998",7.48,9.339999,8.7637497,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 7, 1998",6.92,9.23,7.79708337,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 8, 1998",6.66,7.15,6.92708333,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 9, 1998",6.23,8.26,7.20458337,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 10, 1998",5.970001,7.52709,6.67665329,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 11, 1998",6.40209,7.437507,6.82313191,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 12, 1998",6.727507,7.96334,7.36771529,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 13, 1998",7.547924,8.423341,8.05479858,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 14, 1998",7.235007,8.229589,7.78354854,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 15, 1998",6.68709,8.55334,7.45104845,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 16, 1998",6.570424,7.21709,6.83104858,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 17, 1998",6.294173,7.883325,7.08364141,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 18, 1998",7.344277,7.951421,7.57802758,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 19, 1998",7.687135,8.611421,8.13659937,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 20, 1998",7.754278,9.301421,8.6318375,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 21, 1998",7.548564,9.159515,8.25874216,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 22, 1998",6.717135,9.742373,7.98023037,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 23, 1998",7.063802,8.33643,7.73021354,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 24, 1998",6.836708,8.074162,7.5279345,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 25, 1998",6.309578,6.856384,6.61224008,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 26, 1998",6.656986,7.041152,6.85362891,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 27, 1998",7.078884,7.677911,7.33418454,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 28, 1998",6.056569,7.24305,6.51974008,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 29, 1998",6.074949,7.497819,6.80529562,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十一月 30, 1998",6.711985,7.665874,7.24418429,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 1, 1998",6.127182,7.199717,6.55820759,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 2, 1998",5.877182,6.533745,6.25971086,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 3, 1998",5.404683,6.409995,5.8166526,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 4, 1998",6.198745,7.052183,6.53894886,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 5, 1998",5.434995,6.94187,6.18792978,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 6, 1998",5.161558,6.147495,5.51350056,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 7, 1998",5.840308,6.785933,6.29327645,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 8, 1998",5.116779,5.94687,5.54710304,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 9, 1998",5.261467,6.570842,6.02120633,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 10, 1998",6.27178,6.679175,6.44328975,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 11, 1998",6.30855,6.602196,6.44203966,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 12, 1998",6.272613,6.575217,6.44162312,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 13, 1998",6.34355,7.097196,6.69078966,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 14, 1998",6.680217,7.033446,6.79287316,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 15, 1998",6.614904,7.978197,7.14377941,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 16, 1998",6.05915,7.903792,6.51263187,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 17, 1998",6.263852,6.637781,6.47322708,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 18, 1998",6.17409,7.527126,6.69798916,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 19, 1998",6.6504,7.101591,6.9810845,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 20, 1998",6.470222,7.259507,6.8279297,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 21, 1998",6.06943,6.435817,6.2148522,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 22, 1998",6.213273,7.063921,6.58570341,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 23, 1998",7.013041,9.014569,8.14084225,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 24, 1998",8.963457,9.214014,9.04056416,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 25, 1998",8.955541,9.392347,9.19320304,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 26, 1998",9.257069,9.830357,9.54792537,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 27, 1998",9.688597,10.65892,10.39931308,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 28, 1998",10.40573,10.95253,10.70153666,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 29, 1998",10.51022,11.08952,10.74534083,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 30, 1998",10.63782,10.86706,10.745955,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"十二月 31, 1998",10.66384,10.85498,10.76076541,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"一月 1, 1999",9.94157,11.19233,10.81349208,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"一月 2, 1999",9.61996,10.8193,9.8345532,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"一月 3, 1999",10.8792,11.75892,11.37103,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"一月 4, 1999",11.79693,12.76532,12.55209083,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"一月 5, 1999",11.70248,12.69466,12.28731791,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"一月 6, 1999",11.2704,11.70238,11.49629583,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"一月 7, 1999",10.83803,11.46907,11.14068916,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"一月 8, 1999",9.955661,10.95784,10.3409167,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"一月 9, 1999",8.394903,9.935567,8.93406087,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"一月 10, 1999",8.743294,9.501779,9.2130382,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"一月 11, 1999",9.058843,9.380927,9.22993229,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"一月 12, 1999",8.77676,9.187707,8.99265945,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"一月 13, 1999",8.254298,8.876476,8.63830358,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"一月 14, 1999",7.572025,8.184013,7.9410307,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"一月 15, 1999",7.291078,7.620605,7.49125804,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"一月 16, 1999",7.489658,7.90767,7.68356875,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"一月 17, 1999",7.767385,8.645207,8.18046283,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"一月 18, 1999",7.363692,8.545112,7.7648567,-9755009.152392885,5144184.472517877
Clark Street,Chicago River,"一月 19, 1999",7.622745,8.500335,8.13785495,-9755009.152392885,5144184.472517877
